planner,paired_scenes,representation_update_s,representation_update_s_ci95,representation_update_s_n,candidate_scoring_s,candidate_scoring_s_ci95,candidate_scoring_s_n,planning_time_s,planning_time_s_ci95,planning_time_s_n
ray_gpis,120,0.13806151452309373,0.015362770366918015,120,6.613357858441306e-05,7.667633005758269e-07,120,0.13812764810167813,0.015362769981103096,120
ray_gpis_hit_only,120,0.13576356961964242,0.014026915563116403,120,7.295809647378822e-05,1.2467320984335187e-05,120,0.13583652771611618,0.014028910872953538,120
ray_gpis_novelty_only,120,0.1352300287727849,0.014923499600710058,120,6.655887644834972e-05,1.006372642687868e-06,120,0.13529658764923322,0.01492354707530758,120
ray_gpis_pointwise,120,0.13820168106809433,0.015269069825682014,120,6.623457137417671e-05,9.541074311891883e-07,120,0.13826791563946852,0.015268982741087733,120
ray_gpis_uncertainty_only,120,0.13850354957661087,0.01516790319223198,120,6.769609652110374e-05,9.092946355585852e-07,120,0.13857124567313198,0.0151677044716789,120
