planner,episodes,mean_visibility_ratio,mean_visibility_ratio_ci95,mean_pose_error_deg,mean_pose_error_deg_ci95,mean_translation_error_mm,mean_translation_error_mm_ci95,mean_action_execution_error_deg,mean_action_execution_error_deg_ci95
ray_gpis_novelty_only,120,0.5788330011747569,0.008024264282949653,6.91477007094686,0.4728550966557404,3.583365856020482,0.25946593290473596,54.1467123135582,2.2917465026340698
ray_gpis_uncertainty_only,120,0.5756960525755349,0.008517693586491373,6.91477007094686,0.4728550966557404,3.583365856020482,0.25946593290473596,56.25169988205826,2.1909316118870708
ray_gpis_pointwise,120,0.575470232320202,0.008569719720272323,6.91477007094686,0.4728550966557404,3.583365856020482,0.25946593290473596,56.534088466829296,2.226579367587335
ray_gpis_hit_only,120,0.575472331353632,0.00810267312329783,6.91477007094686,0.4728550966557404,3.583365856020482,0.25946593290473596,54.32491927079749,2.190128442018132
ray_gpis,120,0.5757848914868037,0.008566978227512137,6.91477007094686,0.4728550966557404,3.583365856020482,0.25946593290473596,56.84923766445908,2.2221648057799537
