planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis_uncertainty_only,green_Pepper,8,0,0,minus_x,minus_x,-0.0009714190870044881,-0.0009714190870044881,0.0,1.0,1.0,-0.0009714190870044881,-0.01758679976587063,-0.04383939566055889,0.00012017430708510801,0.00011871585593326017,0.00011645460472209379
ray_gpis_uncertainty_only,green_Pepper,8,0,1,minus_x,minus_y,0.20209371899560818,0.21389680127087157,0.011803082275263388,0.0,0.5,0.20209371899560818,0.21389680127087157,0.15072154718096786,0.0012970698298886418,0.0008006377029232681,0.0001813826966099441
ray_gpis_uncertainty_only,green_Pepper,8,0,2,minus_x,minus_x,0.16712556156835567,0.16712556156835567,0.0,1.0,0.5,0.16712556156835567,0.08407094475903154,0.09583475588021373,0.0005653222906403244,0.0003465471672825515,0.00015088747022673488
ray_gpis_uncertainty_only,green_Pepper,8,0,3,minus_x,minus_y,-0.04711526503830732,-0.014886038692579429,0.03222922634572789,0.0,-0.5,-0.04711526503830732,-0.014886038692579429,-0.020901192747521224,0.00015820766566321254,0.00014849210856482387,0.00013693253276869655
ray_gpis_uncertainty_only,green_Pepper,8,0,4,minus_y,minus_y,0.10615666269397084,0.10615666269397084,0.0,1.0,1.0,0.05631322335766109,0.10615666269397084,0.09684930476385933,0.00011042335972888395,0.00013729388592764735,0.00012188607797725126
ray_gpis_uncertainty_only,green_Pepper,13,0,0,minus_x,minus_x,0.1604911505932285,0.1604911505932285,0.0,1.0,1.0,0.1604911505932285,0.12537889479714615,0.023717483526329408,0.00012998300371691585,0.00012922118185088038,0.00012747029541060328
ray_gpis_uncertainty_only,green_Pepper,13,0,1,minus_x,minus_x,0.03473093752466272,0.03473093752466272,0.0,1.0,1.0,0.03473093752466272,0.0037908027120718835,0.007117078248810915,0.0006992166745476425,0.00020631233928725123,0.00021044741151854396
ray_gpis_uncertainty_only,green_Pepper,13,0,2,minus_x,minus_x,0.17132532029889902,0.17132532029889902,0.0,1.0,1.0,0.17132532029889902,0.018733625549104183,0.0010807928513238974,0.0010631625773385167,0.00018145347712561488,0.00016299838898703456
ray_gpis_uncertainty_only,green_Pepper,13,0,3,minus_x,minus_x,0.06939407050237201,0.06939407050237201,0.0,1.0,1.0,0.06939407050237201,0.052399357910371314,0.04457774108889401,0.0002271404373459518,0.00011982971773250028,0.00011890584573848173
ray_gpis_uncertainty_only,green_Pepper,13,0,4,minus_y,minus_x,0.03807213022126821,0.06345088706780722,0.025378756846539008,0.0,0.8660254037844387,0.06345088706780722,0.03807213022126821,0.0136223275631846,0.00014655495760962367,0.00014655495760962367,0.00013911555288359523
ray_gpis_uncertainty_only,green_Pepper,4,0,0,minus_x,minus_x,0.1781407531444179,0.1781407531444179,0.0,1.0,1.0,0.1781407531444179,0.06043964945336411,0.03615174703370316,0.0004050416755490005,0.00024291517911478877,0.00020699965534731746
ray_gpis_uncertainty_only,green_Pepper,4,0,1,minus_x,minus_x,0.1037529805108015,0.1037529805108015,0.0,1.0,1.0,0.1037529805108015,0.027588837758863893,0.025702250181505293,0.000568658288102597,0.0001722240704111755,0.0001182241176138632
ray_gpis_uncertainty_only,green_Pepper,4,0,2,minus_x,minus_x,0.18311002583961367,0.18311002583961367,0.0,1.0,0.5,0.18311002583961367,0.08775282458392153,0.02429501996940464,0.0003760514664463699,0.00012649426935240626,0.00015222112415358424
ray_gpis_uncertainty_only,green_Pepper,4,0,3,minus_x,minus_x,0.010731959847324557,0.010731959847324557,0.0,1.0,1.0,0.010731959847324557,0.002616533204260918,0.005219541116078585,0.0001137053404818289,0.00011163035378558561,0.00011305713996989653
