planner,paired_scenes,final_visibility_coverage,final_visibility_coverage_ci95,final_visibility_coverage_n,visibility_coverage_auc,visibility_coverage_auc_ci95,visibility_coverage_auc_n,recall@5_auc,recall@5_auc_ci95,recall@5_auc_n,f@5_auc,f@5_auc_ci95,f@5_auc_n,cumulative_active_gain_f@5,cumulative_active_gain_f@5_ci95,cumulative_active_gain_f@5_n,unseen_surface_discovery_ratio,unseen_surface_discovery_ratio_ci95,unseen_surface_discovery_ratio_n,unique_visibility_gain_per_action,unique_visibility_gain_per_action_ci95,unique_visibility_gain_per_action_n
ray_gpis,120,0.2846238184888321,0.050312849775632336,120,0.19861301194951828,0.04162904172750282,120,0.5066378055555556,0.015662257122876475,120,0.6357773273442274,0.015178043686900032,120,0.4827637123640957,0.0170658423368604,120,0.255905175407059,0.0503458357326293,120,0.03889843584960582,0.005254066768226919,120
ray_gpis_hit_only,120,0.2731437431878104,0.0468318306581422,120,0.1896385882737865,0.0384856900291564,120,0.48744577777777776,0.016387027275485442,120,0.619908047684964,0.015703262041900947,120,0.45986889741800907,0.018837401973752724,120,0.23778288073719628,0.044866940541825634,120,0.03660242078940146,0.004638127993923672,120
ray_gpis_novelty_only,120,0.28275639899300814,0.05039606254963408,120,0.19448956796361547,0.04059027866026423,120,0.4811066388888888,0.018153302021957626,120,0.6140713425809816,0.017399972056961793,120,0.45892520431117634,0.01928162781435916,120,0.25387267153009346,0.05037359554329131,120,0.03852495195044101,0.005271543271971459,120
ray_gpis_pointwise,120,0.2848544131144255,0.05033148529877317,120,0.19861161964152024,0.0416194595943717,120,0.5076986388888889,0.015666369542954726,120,0.6364511259252925,0.015194599578927841,120,0.4846055529752105,0.01748118262536808,120,0.25615237826797466,0.0503659917411814,120,0.038944554774724485,0.005262717652469845,120
ray_gpis_uncertainty_only,120,0.2821897260647775,0.04973847586174015,120,0.19792189217765596,0.04155332385018312,120,0.5032332222222222,0.016156142876158384,120,0.6322897591922979,0.015617394366880982,120,0.47801572628752875,0.01770136018110374,120,0.252224787716134,0.04944676875202927,120,0.03841161736479488,0.005156309409226878,120
