planner,paired_scenes,final_pose_coverage,final_pose_coverage_ci95,pose_coverage_auc,pose_coverage_auc_ci95,mean_incremental_pose_novelty_deg,mean_incremental_pose_novelty_deg_ci95,mean_pairwise_view_distance_deg,mean_pairwise_view_distance_deg_ci95
ray_gpis,120,0.31520182291666665,0.008134970096070207,0.19511067708333338,0.0045096895379717885,49.822318288535726,1.911213645039066,88.28579599196304,2.7015017737944422
ray_gpis_hit_only,120,0.30660807291666664,0.008566177596816828,0.19007812500000001,0.004769458995965933,46.94434839632355,1.9956975500306993,84.11362655191752,3.0650710191293378
ray_gpis_novelty_only,120,0.2994791666666667,0.009606309955412468,0.183466796875,0.005605626075700509,46.485294315040974,2.2541437263133868,82.83177684299994,3.4825080062584077
ray_gpis_pointwise,120,0.31595052083333336,0.008121530301956234,0.19573893229166667,0.004429762919170306,50.10499179118943,1.8688441120256665,88.85188045002857,2.6348563134367136
ray_gpis_uncertainty_only,120,0.3141276041666667,0.008142428463255483,0.19396158854166667,0.004561673487044148,49.39418211038014,1.9383335038179905,87.7282832253807,2.8316419408003286
