planner,paired_scenes,selected_gain_f@5_per_action,selected_gain_f@5_per_action_ci95,selected_gain_f@5_per_action_n,oracle_gain_f@5_per_action,oracle_gain_f@5_per_action_ci95,oracle_gain_f@5_per_action_n,score_gain_correlation,score_gain_correlation_ci95,score_gain_correlation_n,correlation_valid_rate,correlation_valid_rate_ci95,correlation_valid_rate_n,oracle_regret_f@5,oracle_regret_f@5_ci95,oracle_regret_f@5_n,oracle_action_accuracy,oracle_action_accuracy_ci95,oracle_action_accuracy_n,zero_unique_gain_action_rate,zero_unique_gain_action_rate_ci95,zero_unique_gain_action_rate_n,consecutive_score_map_correlation,consecutive_score_map_correlation_ci95,consecutive_score_map_correlation_n,action_repetition_rate,action_repetition_rate_ci95,action_repetition_rate_n
ray_gpis,120,0.09655274247281916,0.0034131684673720806,120,0.10731011787896919,0.003842713149060269,120,0.4160566243270259,0.04971286374113968,120,1.0,0.0,120,0.010757375406150033,0.0020620540984208056,120,0.6433333333333333,0.03968652328837781,120,0.015000000000000001,0.010540640304991708,120,0.7029044596217645,0.024461696652065417,120,0.8083333333333333,0.03964243781374946,120
ray_gpis_hit_only,120,0.09197377948360182,0.003767480394750545,120,0.10939741326794125,0.0042094972949901005,120,0.351056624327026,0.05480440730240446,120,1.0,0.0,120,0.017423633784339452,0.0030822127883429087,120,0.5566666666666666,0.04405549678968131,120,0.016666666666666666,0.010961847084468382,120,0.5476748670547562,0.023694863521633122,120,0.6833333333333333,0.04737163598003384,120
ray_gpis_novelty_only,120,0.09178504086223525,0.003856325562871832,120,0.10975367524830855,0.004283303096665051,120,0.4038793103448276,0.05956342597914175,116,0.8233333333333335,0.047123955580389086,120,0.01796863438607329,0.0032473615196276996,120,0.5733333333333335,0.04496212494687681,120,0.013333333333333334,0.010093005408199018,120,0.522238373490172,0.038720683127809886,115,0.7229166666666667,0.045215140221266124,120
ray_gpis_pointwise,120,0.0969211105950421,0.003496236525073616,120,0.1076528974129716,0.0038650836580890846,120,0.40916666666666673,0.04985698304320002,120,1.0,0.0,120,0.010731786817929499,0.0020590676305321212,120,0.64,0.03842368550572859,120,0.013333333333333334,0.010093005408199018,120,0.5352502974293497,0.027455160104770372,120,0.8083333333333333,0.03964243781374946,120
ray_gpis_uncertainty_only,120,0.09560314525750574,0.003540272036220747,120,0.10724497458636699,0.00386922259772355,120,0.39532610884545616,0.052504969708698175,120,0.9916666666666667,0.008548898182264132,120,0.011641829328861233,0.0022652879981779964,120,0.63,0.04114208760562618,120,0.016666666666666666,0.009931793537715988,120,0.7882406423055286,0.01922663989815602,120,0.8145833333333333,0.03735504117662286,120
