planner,object,initial_pose_seed,planner_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis_hit_only,L_Shaped,12,0,0.26953125,0.169140625,32.973050113533574,67.90712312027121
ray_gpis_hit_only,L_Shaped,13,0,0.2265625,0.14921875,24.155046567428883,53.172983569315384
ray_gpis_hit_only,L_Shaped,14,0,0.3671875,0.23046875,60.88005882793418,100.35717028636827
ray_gpis_hit_only,Thin_Irregular,0,0,0.34375,0.180859375,57.9122765165268,96.04474044516918
ray_gpis_hit_only,Thin_Irregular,1,0,0.3984375,0.230859375,70.65229272778981,100.94812775545712
ray_gpis_hit_only,Thin_Irregular,2,0,0.39453125,0.2328125,59.95027882623541,100.17460092536048
ray_gpis_hit_only,Thin_Irregular,3,0,0.26171875,0.173046875,31.03201917850351,65.55754469397036
ray_gpis_hit_only,Thin_Irregular,4,0,0.29296875,0.180859375,40.8473734980672,81.51828973565621
ray_gpis_hit_only,Thin_Irregular,5,0,0.34375,0.187890625,42.84307960744685,85.59298087851539
ray_gpis_hit_only,Thin_Irregular,6,0,0.2734375,0.1515625,43.67983351955432,91.09108816088107
ray_gpis_hit_only,Thin_Irregular,7,0,0.3125,0.18359375,40.906214505775665,73.56955178499268
ray_gpis_hit_only,Thin_Irregular,8,0,0.25390625,0.16796875,32.901368193046224,68.59288484143163
ray_gpis_hit_only,Thin_Irregular,9,0,0.41015625,0.24296875,73.17747689450528,101.38197758969842
ray_gpis_hit_only,Thin_Irregular,10,0,0.2421875,0.151953125,25.32382799977882,44.96397288838961
ray_gpis_hit_only,Thin_Irregular,11,0,0.3203125,0.1859375,45.394567308908506,75.50404412011821
ray_gpis_hit_only,Thin_Irregular,12,0,0.3359375,0.204296875,56.5792111418843,98.12797026891985
ray_gpis_hit_only,Thin_Irregular,13,0,0.3125,0.212109375,50.262814214077736,80.59005633817979
ray_gpis_hit_only,Thin_Irregular,14,0,0.24609375,0.1609375,31.063222871598395,49.601800457777955
ray_gpis_hit_only,green_Pepper,0,0,0.28125,0.2015625,52.67681081408527,81.47800363137334
ray_gpis_hit_only,green_Pepper,1,0,0.2890625,0.174609375,47.14022094788261,87.96222864757145
ray_gpis_hit_only,green_Pepper,2,0,0.328125,0.207421875,51.62202636334037,86.24302434804609
ray_gpis_hit_only,green_Pepper,3,0,0.41015625,0.23828125,61.96810502625076,103.40585850909578
ray_gpis_hit_only,green_Pepper,4,0,0.33203125,0.211328125,52.47640848178658,102.04742869749498
ray_gpis_hit_only,green_Pepper,5,0,0.33984375,0.211328125,61.94667947086166,104.52912476050508
ray_gpis_hit_only,green_Pepper,6,0,0.34765625,0.204296875,51.10300332428484,93.17645112567011
ray_gpis_hit_only,green_Pepper,7,0,0.31640625,0.21796875,50.9734496732525,96.02247545432297
ray_gpis_hit_only,green_Pepper,8,0,0.36328125,0.226171875,60.58343669753914,95.6984029003755
ray_gpis_hit_only,green_Pepper,9,0,0.2890625,0.18125,47.81643683773482,81.22767800586605
ray_gpis_hit_only,green_Pepper,10,0,0.19921875,0.116015625,21.315180569897695,47.3782141368737
ray_gpis_hit_only,green_Pepper,11,0,0.37109375,0.226171875,64.64357027024107,99.28309595538752
ray_gpis_hit_only,green_Pepper,12,0,0.33203125,0.206640625,58.30305856772882,101.50126897651474
ray_gpis_hit_only,green_Pepper,13,0,0.30078125,0.196484375,45.43476644457671,97.96849924933412
ray_gpis_hit_only,green_Pepper,14,0,0.33203125,0.2015625,55.47826477041396,101.97997449242072
ray_gpis_novelty_only,Bowl,0,0,0.26171875,0.1484375,34.287527854589,73.04452576552724
ray_gpis_novelty_only,Bowl,1,0,0.1484375,0.128125,15.239725894170991,24.67204061355059
ray_gpis_novelty_only,Bowl,2,0,0.2578125,0.180078125,39.21697412537571,78.96729898632647
ray_gpis_novelty_only,Bowl,3,0,0.26953125,0.151953125,38.61965221385844,61.21139091222503
ray_gpis_novelty_only,Bowl,4,0,0.3515625,0.218359375,55.32326255174944,98.37289639788584
